trained_at_utc,station,pollutant,horizon_hours,mae,baseline_mae,mae_improvement,mae_improvement_pct,beats_baseline_mae,train_rows,test_rows,model_path
2026-06-23T02:31:40+00:00,València - Politècnic,SO2,24,0.0928704167201977,0.0176211453744493,-0.07524927134574841,-427.0396148871232,False,20042,681,models/builded/model__valencia_politecnic__so2__h24.json
2026-06-23T02:31:40+00:00,València - Politècnic,NO2,8,9.286020496012178,10.859397417503589,1.5733769214914108,14.488620878313029,True,20085,697,models/builded/model__valencia_politecnic__no2__h08.json
2026-06-23T02:31:40+00:00,València - Politècnic,NO2,24,8.946305481617793,8.916299559471366,-0.03000592214642772,-0.33652886992288006,False,19956,681,models/builded/model__valencia_politecnic__no2__h24.json
2026-06-23T02:31:40+00:00,València - Politècnic,O3,8,10.158152758548711,10.119834428024085,-0.03831833052462663,-0.37864582466403407,False,20319,696,models/builded/model__valencia_politecnic__o3__h08.json
2026-06-23T02:31:40+00:00,València - Politècnic,O3,24,10.896276754608229,12.146953781512604,1.2506770269043752,10.296219524666984,True,20149,680,models/builded/model__valencia_politecnic__o3__h24.json
2026-06-23T02:31:40+00:00,València - Politècnic,PM10,8,1.6947871641751044,2.1300712776862616,0.43528411351115714,20.435190036643938,True,19999,726,models/builded/model__valencia_politecnic__pm10__h08.json
2026-06-23T02:31:40+00:00,València - Politècnic,PM10,24,4.507124425177189,5.111438161246795,0.6043137360696065,11.822773102320008,True,19755,710,models/builded/model__valencia_politecnic__pm10__h24.json
2026-06-23T02:31:40+00:00,València - Politècnic,PM2.5,8,0.9773927164355868,1.3133854457515974,0.33599272931601065,25.582187651221883,True,19999,726,models/builded/model__valencia_politecnic__pm2_5__h08.json
2026-06-23T02:31:40+00:00,València - Politècnic,PM2.5,24,2.935255698449385,3.2610214316200232,0.32576573317063806,9.98968390737631,True,19755,710,models/builded/model__valencia_politecnic__pm2_5__h24.json
2026-06-23T02:31:40+00:00,València - Vivers,SO2,8,0.4355545529030684,0.4044016506189821,-0.031152902284086292,-7.703455768888006,False,23048,727,models/builded/model__valencia_vivers__so2__h08.json
2026-06-23T02:31:40+00:00,València - Vivers,SO2,24,0.438154791571733,0.273876404494382,-0.16427838707735098,-59.982672614909696,False,22959,712,models/builded/model__valencia_vivers__so2__h24.json
2026-06-23T02:31:40+00:00,València - Vivers,NO2,8,11.538223594164256,16.119669876203577,4.581446282039321,28.42146469018335,True,23052,727,models/builded/model__valencia_vivers__no2__h08.json
2026-06-23T02:31:40+00:00,València - Vivers,NO2,24,10.772712807206656,10.896067415730338,0.12335460852368207,1.1321021045225783,True,22962,712,models/builded/model__valencia_vivers__no2__h24.json
2026-06-23T02:31:40+00:00,València - Vivers,O3,8,10.687157051843217,12.123760932944608,1.4366038811013908,11.849490344185382,True,23479,735,models/builded/model__valencia_vivers__o3__h08.json
2026-06-23T02:31:40+00:00,València - Vivers,O3,24,12.298613204383503,13.286409696006356,0.9877964916228521,7.434638207188245,True,23401,719,models/builded/model__valencia_vivers__o3__h24.json
2026-06-23T02:31:40+00:00,València Olivereta,NO2,8,13.312805319731462,21.61572052401747,8.302915204286007,38.41146629861607,True,24465,687,models/builded/model__valencia_olivereta__no2__h08.json
2026-06-23T02:31:40+00:00,València Olivereta,NO2,24,12.394019415954718,12.671130952380953,0.27711153642623465,2.186951878783672,True,24413,672,models/builded/model__valencia_olivereta__no2__h24.json
2026-06-23T02:31:40+00:00,València Olivereta,PM10,8,2.691674743122036,3.8672093173169055,1.1755345741948697,30.39749022456491,True,24588,729,models/builded/model__valencia_olivereta__pm10__h08.json
2026-06-23T02:31:40+00:00,València Olivereta,PM10,24,6.728760369188088,9.018888578592106,2.290128209404018,25.392576806415303,True,24489,714,models/builded/model__valencia_olivereta__pm10__h24.json
2026-06-23T02:31:40+00:00,València Olivereta,PM2.5,8,1.2611464083559727,1.797093110887359,0.5359467025313862,29.822979081298097,True,24588,729,models/builded/model__valencia_olivereta__pm2_5__h08.json
2026-06-23T02:31:40+00:00,València Olivereta,PM2.5,24,3.654748635273706,4.193067864179627,0.5383192289059204,12.838314244914862,True,24489,714,models/builded/model__valencia_olivereta__pm2_5__h24.json
